OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18010106,01/21/2018,01:08:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Brown Residence Hall   7  Z2,625,,Techwood Drive NW,33.771679380099997,-84.391821865500006,1
18010126,01/24/2018,14:06:00,01/24/2018,14:06:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Beringause Building,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18010146,01/27/2018,00:41:00,01/27/2018,02:30:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,14th Street  NW @ Williams Street  NW,,,,,,1
18020177,01/23/2018,13:00:00,02/01/2018,12:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18020205,02/04/2018,04:43:00,02/04/2018,05:03:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,Spring Street @ Fifth Street,,,,33.775887,-84.388809,1
18020225,02/08/2018,15:00:00,02/08/2018,15:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,College of Computing,801,,Atlantic Dr. NW,,,1
18010008,01/02/2018,18:54:00,01/02/2018,18:54:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Techwood Drive,,,Techwood Drive / Bobby Dodd Way,,,1
18010031,01/09/2018,11:20:00,01/09/2018,12:00:00,2310,Larceny - From Mail ,Inactive,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,33.77668,-84.38863,1
18010086,01/13/2018,08:30:00,01/13/2018,18:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,NAA North Parking Deck   191   Z2,120,,North Avenue NW,33.770600,-84.391865,1
18010128,01/24/2018,17:48:00,01/24/2018,19:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium,155,,North Avenue NW,33.771865,-84.393316,1
18010148,01/27/2018,10:39:00,01/27/2018,11:15:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAMRES,Z1,Family Apartments   180   Z1,251,,Tenth Street NW,33.7823800228,-84.3959555597,1
18010169,01/29/2018,00:00:00,01/30/2018,22:13:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Edge Athletic Center,150,,Bobby Dodd Way NW,,,1
18020199,01/25/2018,09:00:00,02/03/2018,12:53:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z2,,281,,Ferst Drive,33.773432325900004,-84.391000115200001,1
18020201,02/03/2018,17:45:00,02/03/2018,18:01:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Ferst Drive  NW @ Atlantic Drive  NW,,,,,,1
18020221,02/07/2018,19:04:00,02/07/2018,19:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street  NW,,,1
18020241,02/11/2018,02:59:00,02/11/2018,03:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,Techwood Drive NW @ North Avenue NW,,,,,,1
18020358,02/23/2018,13:00:00,12/23/2018,13:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Gilbert Price Library,266,,Fourth Street  NW,,,1
18030416,02/28/2018,22:57:00,02/28/2018,22:57:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18030551,03/18/2018,00:27:00,03/18/2018,01:36:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.781530,-84.393571,1
18030560,03/20/2018,11:23:00,03/20/2018,11:28:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Centennial Research Building,400,,Tenth Street NW,,,1
18030571,03/22/2018,17:10:00,03/22/2018,17:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA East  191,120,,North Avenue  NW,,,1
18030665,03/31/2018,12:00:00,03/31/2018,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z3,Alpha Tau Omega Fraternity   302   Z3,205,,Fourth Street NW,33.776257972499998,-84.394113148900004,1
18040784,04/13/2018,01:57:00,04/13/2018,03:44:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,BP Gas,610,,Spring Street NW,33.770969,-84.389392,1
18040804,04/15/2018,14:36:00,04/15/2018,15:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments: South,120,,North Avenue  NW,,,1
18040835,04/18/2018,17:05:00,04/18/2018,17:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,North Avenue  NW and Northside Drive  NW,,,,33.770132,-84.404539,1
18040844,04/19/2018,13:31:00,04/19/2018,13:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Library,704,,Cherry Street NW,,,1
18040903,04/27/2018,14:00:00,04/27/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18040923,04/30/2018,13:31:00,04/30/2018,13:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Phi Mu,140,,Ferst Drive  NW,,,1
18051004,05/08/2018,08:58:00,05/08/2018,09:45:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,North Avenue @ Centennial Olympic Park Drive NW,,,1
18010001,01/01/2018,02:00:00,01/01/2018,03:00:00,2204,Burglary - No Forced Entry - Residence,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z3,Pi Kappa Phi Fraternity,220,,Ferst Drive  NW,33.781552,-84.404199,1
18010021,01/07/2018,00:36:00,01/07/2018,00:45:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Tenth Street  NW and Fowler Street  NW,,,,,,1
18010033,01/09/2018,19:57:00,01/09/2018,21:30:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Schellar College of Business,800,,W. Peachtree Street  NE,,,1
18010041,01/10/2018,16:44:00,01/10/2018,17:05:00,9999V,,Closed/Cleared,,ONCAM,Z2,,,,,,-84.38863,1
18010098,01/19/2018,22:42:00,01/20/2018,00:45:00,9999F,,Closed/Cleared,,ONCAMRES,Z4,Folk Residence Hall,531,,Turner Place NW,,,1
18010115,01/23/2018,07:45:00,01/23/2018,08:30:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAMRES,Z2,Glenn Residence Hall   16   Z2,118,,Bobby Dodd Way NW,33.773422072599999,-84.3916112016,1
18010131,01/25/2018,08:15:00,01/25/2018,09:20:00,9999,Non-Crime (not reported to state),Further Investigation,,PUB,Z2,Fifth Street Bridge   385   Z2,,,Fifth Street NW @ I-75/85,33.776895,-84.390873,1
18010152,01/28/2018,01:16:00,01/28/2018,02:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18020233,02/09/2018,17:18:00,02/09/2018,17:50:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments - South,120,,North Avenue  NW,33.76932,-84.39182,1
18020307,02/19/2018,13:00:00,02/19/2018,13:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Libary,704,,Cherry Street NW,,,1
18020347,02/22/2018,19:06:00,02/22/2018,22:18:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW  at Spring Street  NW,,,,,,1
18020368,02/24/2018,00:41:00,02/24/2018,02:45:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Waffle House,66,,Fifth Street NW,,,1
18020381,02/23/2018,20:00:00,02/25/2018,13:00:00,2399,Larceny Offense Free Text,Inactive,,ONCAMRES,Z4,Maulding Residence Hall,501,,Sixth Street  NW,33.777007,-84.405706,1
18010019,01/06/2018,13:30:00,01/06/2018,13:45:00,8399,,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Glenn Residence Hall,118,,Bobby Dodd Way  NW,,,1
18010037,01/01/2018,13:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Crecine Residence Hall   131   Z4,900,,Hemphill Avenue NW,33.780057100599997,-84.403518928400004,1
18010060,01/13/2018,01:20:00,01/13/2018,02:00:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z3,,,,Ferst Drive @ Hemphill Avenue NW,33.778497,-84.401370,1
18010133,01/23/2018,16:30:00,01/23/2018,20:00:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive  NW,,,1
18010145,01/26/2018,22:15:00,01/26/2018,22:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive NW,,,1
18020176,01/31/2018,16:45:00,02/01/2018,09:00:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street NW,33.776280525200001,-84.3880186544,1
18020191,02/02/2018,15:15:00,02/02/2018,15:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18020213,02/06/2018,09:30:00,02/06/2018,10:00:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,ONCAM,Z1,O'Keefe Building   33   Z1,151,,Sixth Street NW,33.7738,-84.3945,1
18020259,02/13/2018,11:48:00,02/13/2018,11:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center,740,,Ferst Drive  NW,33.7748336563,-84.40311079,1
18020270,02/15/2018,08:15:00,02/15/2018,08:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Parking Deck,770,,Spring Street  NW,33.775586617599998,-84.389475466600004,1
18020370,02/23/2018,19:30:00,02/24/2018,11:11:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Student Center,351,,Ferst Drive  NW,33.778956412500001,-84.401314659600004,1
18020375,02/25/2018,14:20:00,02/25/2018,14:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Skiles Classroom Building,686,,Cherry Street  NW,33.773603901800001,-84.396244826,1
18010025,01/07/2018,22:45:00,01/07/2018,23:20:00,3564,Marijuana Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue NW,33.76932,-84.39182,1
18010045,01/10/2018,19:00:00,01/10/2018,21:30:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18010056,01/12/2018,16:44:00,01/12/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Howey Physics Building,800,,Atlantic Drive NW,,,1
18010110,01/22/2018,08:49:00,01/22/2018,09:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,,62,,Fifth Street  NW,33.776853,-84.388807,1
18010154,01/28/2018,08:59:00,01/28/2018,08:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Freeman Residence Hall,835,,McMillan Street  NW,33.777550332899999,-84.403920210199999,1
18010174,01/31/2018,15:15:00,01/31/2018,17:02:00,3699,Sex Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Eighth Street Apartment,555,,Eighth Street NW,,,1
18020256,02/12/2018,22:30:00,02/12/2018,23:00:00,3542,Synthetic Narcotic - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z4,Tech Parkway  NW @ North Avenue  NW,,,,33.771310,-84.392067,1
18020276,02/15/2018,17:07:00,02/15/2018,17:37:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,PUB,Z2,,,,,,,2
18020285,02/16/2018,11:54:00,02/16/2018,11:54:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,,770,,State Street NW,33.778956412500001,-84.401314659600004,1
18020411,02/28/2018,19:00:00,02/28/2018,21:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Van Leer Electrical Engenering Building,777,,Atlantic Drive,33.777007,-84.405706,1
18020415,03/01/2018,23:10:00,03/01/2018,23:55:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,14th Street NW @ Holly Street NW,,,,33.786547,-84.390444,1
18030472,03/08/2018,23:58:00,03/09/2018,00:40:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street NW,,,1
18010052,01/12/2018,10:45:00,01/12/2018,10:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,West Village,532,,8th St NW ,,,1
18010093,01/16/2018,22:00:00,01/16/2018,22:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Peters Parking Deck,749,,Fowler Street NW,,,1
18010172,01/31/2018,14:54:00,01/31/2018,15:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Tenth Street  NW @ Greenfield Street  NW,,,,,,1
18020178,02/01/2018,14:48:00,02/01/2018,14:59:00,9999V,,Inactive,,ONCAM,Z2,Administration (Tech Tower),225,,North Avenue NW,,,1
18020237,02/09/2018,22:56:00,02/09/2018,23:12:00,5211,Possession of Explosives/Fireworks,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Beta Theta Pi Fraternity,764,,Fowler Street  NW,33.775519708200001,-84.394475750500007,1
18020369,02/24/2018,03:08:00,02/24/2018,04:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,Fifth Street NW / Williams Street NW,,,1
18020382,02/25/2018,23:01:00,02/26/2018,,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,Spring Street  NW @ Peachtree Place  NW,,,,,,1
18020409,02/28/2018,20:20:00,02/28/2018,21:15:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ Fourteenth Street  NW,,,,33.786249,-84.407383,1
18030469,03/02/2018,09:30:00,03/02/2018,12:00:00,5309,Harassing Communication,Further Investigation,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,,,1
18030534,03/16/2018,14:00:00,03/16/2018,14:14:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,,,1
18030562,03/19/2018,17:17:00,03/20/2018,20:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Hefner Residence Hall,510,,Eighth Street NW,33.779148858600003,-84.403943568499997,1
18030617,03/18/2018,12:00:00,03/18/2018,14:15:00,2399,Larceny Offense Free Text,Further Investigation,,PUB,Z2,,400,,Centennial Olympic Park Drive,33.778956412500001,-84.401314659600004,1
18010035,01/10/2018,09:40:00,01/10/2018,09:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue NW,33.771865,-84.393316,1
18010099,01/20/2018,01:21:00,01/20/2018,01:38:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Freeman Residence Hall,835,,McMillan Street NW,,,1
18020264,02/14/2018,14:40:00,02/14/2018,14:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,Tenth Street  NW @ Atlantic Drive  NW,,,,,,1
18020293,02/17/2018,00:36:00,02/17/2018,00:38:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue NW,,,1
18020316,02/20/2018,02:15:00,02/20/2018,03:59:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,33.771335,-84.388862,1
18030507,03/13/2018,01:12:00,03/13/2018,22:30:00,5299,Weapons Violation Offense Free Text,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.778956412500001,-84.401314659600004,1
18030527,03/16/2018,00:29:00,03/16/2018,01:10:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW at Hampton Street  NW,,,,,,1
18030533,03/16/2018,13:34:00,03/16/2018,14:01:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments,555,,Eighth Street NW,33.780128725799997,-84.405138647100003,1
18030547,03/17/2018,14:38:00,03/17/2018,15:32:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,Tenth Street  NW at Hemphill Avenue  NW,,,,,,2
18030594,03/25/2018,02:07:00,03/25/2018,03:01:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,33.777014,-84.390407,1
18040674,03/30/2018,17:00:00,03/31/2018,09:24:00,2902,Damage to Property - Private,Further Investigation,,ONCAM,Z2,North Avenue Apartments  191  Z2,120,,North Avenue NW,33.770119840900001,-84.391353516400002,1
18040891,04/26/2018,16:50:00,04/26/2018,17:01:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,3rd Street @ West Peachtree Street,,,,,,1
18010066,01/13/2018,23:04:00,01/14/2018,01:30:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Ferst Drive @ Atlantic Drive NW,,,,33.778264,-84.397802,1
18010084,01/18/2018,02:56:00,01/18/2018,02:59:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z4,Crecine Residence Hall,900,,Hemphill Avenue NW,,,1
18010116,01/23/2018,14:10:00,01/23/2018,14:18:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,,,,,,1
18010164,01/30/2018,12:53:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive NW,33.774350440299997,-84.399552469699998,1
18020210,02/05/2018,10:00:00,02/05/2018,10:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Research Administration,505,,Tenth Street NW,,,1
18020215,02/06/2018,20:42:00,02/06/2018,21:14:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ Fourteenth Street  NW,,,,33.781583,-84.407442,1
18020234,02/09/2018,18:10:00,02/09/2018,18:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments - East,555,,Eighth Street  NW,,,1
18020266,02/14/2018,16:07:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,33.77668,-84.38863,1
18020351,02/23/2018,00:23:00,02/23/2018,00:49:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Donald Lee Hollowell  NW @ Joseph Lee Lowery  NW,,,,,,1
18020353,02/23/2018,00:41:00,02/23/2018,01:02:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z1,,,,Techwood Drive NW / Sixth Street NW,,,1
18020373,02/24/2018,19:47:00,02/24/2018,19:56:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Fourteenth Street  NW and Hemphill Avenue  NW,,,,,,1
18030462,03/07/2018,18:45:00,03/07/2018,18:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,,,1
18030532,03/16/2018,12:00:00,03/16/2018,12:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18010094,01/18/2018,15:00:00,01/19/2018,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Boggs Building,770,,State Street  NW,,,1
18010137,01/25/2018,22:16:00,01/25/2018,22:25:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,PUB,OFFCAM,Northside Drive  NW @ 14th Street  NW,,,,,,1
18020188,02/01/2018,08:00:00,02/02/2018,07:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'keefe West Lot,151,,Sixth Street,,,1
18020200,02/03/2018,18:35:00,02/03/2018,,2902,Damage to Property - Private,Further Investigation,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street  NW,33.7738,-84.3945,1
18020209,02/05/2018,17:50:00,02/05/2018,17:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Scheller College of Business   172   Z2,800,,West Peachtree Street NW,33.776280525200001,-84.3880186544,1
18020214,02/06/2018,18:00:00,02/06/2018,18:42:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Research Building,85,,Fifth Street NW,,,1
18020220,02/07/2018,18:36:00,02/07/2018,18:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Howey Physics Building,800,,Atlantic Drive  NW,,,1
18020229,02/09/2018,10:47:00,,,4899,Obstructing Police Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Barnes and Noble Bookstore 172  Z2,48,,Fifth Street  NW,33.77668,-84.38863,1
18020240,02/11/2018,00:22:00,,,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Woodruff Residence Hall   116   Z4,890,,Curran Street NW,33.7791074274,-84.406624872899997,1
18020245,02/10/2018,12:00:00,02/10/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,West Village Dining Commons,532,,Eighth Street  NW,,,1
18020249,02/12/2018,00:49:00,02/12/2018,01:34:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z1,Fourteenth Street @ Techwood Drive,,,,,,1
18020298,02/17/2018,20:10:00,02/17/2018,20:21:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,Ferst Drive  NW and Fowler Street  NW,,,,33.778956412500001,-84.401314659600004,1
18010032,01/09/2018,13:00:00,01/09/2018,16:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Commons,266,,4th Street NW,,,1
18010117,01/23/2018,14:35:00,01/23/2018,14:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Delta Sigma Phi House,165,,Fourth Street,,,1
18020189,01/31/2018,10:00:00,01/31/2018,10:00:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z2,Techwood Drive @ Bobby Dodd Way  Z2,,,Techwood Drive @ Bobby Dodd Way NW,33.773942,-84.392003,1
18020204,02/04/2018,02:19:00,02/04/2018,02:28:00,5314,Loitering Violation,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Apartments,120,,North Avenue  NW,33.771310,-84.392067,1
18020224,02/08/2018,13:00:00,02/08/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,14th Street at State,33.778956412500001,-84.401314659600004,1
18020244,02/11/2018,19:00:00,02/11/2018,19:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,Ethel Street @ Hemphill Avenue,,,,,,1
18020329,02/20/2018,23:43:00,02/21/2018,00:54:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,West Peachtree Street  NW at North Avenue  NW,,,,,,1
18030502,03/13/2018,11:15:00,03/13/2018,11:28:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Library,704,,Cherry Street NW,,,1
18030522,03/15/2018,15:45:00,03/15/2018,15:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue NW @ Techwood Drive NW,,,,,,1
18030586,03/23/2018,23:38:00,03/24/2018,00:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,,,,Fifth Street NW / Williams Street NW,,,1
18030615,03/27/2018,09:07:00,03/27/2018,09:50:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,,,1
18030621,01/20/2018,08:30:00,02/05/2018,13:45:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z3,Clough Building,266,,Fourth Street  NW,33.7741360837,-84.398818020899995,1
18030641,03/28/2018,23:40:00,03/29/2018,23:59:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Peters Parking Deck,749,,Fowler Street  NW,33.774974616999998,-84.393527398299995,1
18010080,01/16/2018,23:30:00,01/17/2018,01:29:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z3,,,,,,,1
18010095,01/17/2018,17:00:00,01/17/2018,18:00:00,5309,Harassing Communication,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Graduate Living Center,301,,Tenth Street  NW,33.778956412500001,-84.401314659600004,1
18010109,01/21/2018,20:12:00,01/21/2018,20:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments - East,120,,North Avenue  NW,,,1
18010129,01/24/2018,22:09:00,01/24/2018,23:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Success Center,219,,Uncle Heinie Way  NW,33.7724411084,-84.393952014,1
18010149,01/27/2018,22:27:00,01/27/2018,23:45:00,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ 8th Street  NW,,,,,,1
18020262,02/13/2018,16:03:00,02/13/2018,20:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Pettit Microelectronics Research Ctr. (MiRC) 95  Z3,791,,Atlantic Drive NW,33.7766141591,-84.3973299091,1
18020297,02/17/2018,19:23:00,02/17/2018,20:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive @ Ethel Street,,,,,,1
18030439,03/03/2018,22:44:00,03/03/2018,22:55:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Williams Street  NW and Tenth Street  NW,,,,,,1
18030456,03/06/2018,16:18:00,03/06/2018,16:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Research Building,85,,Fifth Street  NW,33.7772881,-84.3900368,1
18030593,03/24/2018,23:34:00,03/24/2018,23:50:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Williams Street  NW @ North Avenue  NW,,,,33.771284,-84.387423,1
18040681,04/02/2018,16:30:00,04/02/2018,,9999F,,Closed/Cleared,,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,33.77101,-84.3913,1
