OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18040685,04/02/2018,12:00:00,04/02/2018,15:00:00,2903,Damage to Property - Public,Inactive,,ONCAM,Z2,Smith Building   24   Z2,685,,Cherry Street  NW,33.773645202700003,-84.395148047299998,1
18040716,04/06/2018,19:59:00,04/06/2018,20:25:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Sidewalk,,,,33.775156,-84.391976,1
18040754,04/10/2018,12:04:00,,,5311,Disorderly Conduct,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue @ Techwood Drive  Z2,,,,33.771310,-84.392067,1
18040780,04/13/2018,00:25:00,04/13/2018,00:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Folk Residence Hall,531,,Turner Place  NW,33.778916221700001,-84.404839926199998,1
18050964,05/03/2018,23:56:00,05/04/2018,00:37:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ Marietta Street NW,,,,,,1
18051124,05/25/2018,02:40:00,05/25/2018,02:46:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Scheller College of Business,800,,West Peachtree  NW,,,1
18051135,05/28/2018,18:30:00,05/28/2018,18:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,Z1,,879,,Hemphill Avenue  NW,,,1
18030667,03/31/2018,14:00:00,03/31/2018,14:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Tech Green,350,,Ferst Drive  NW,33.778956412500001,-84.401314659600004,1
18040855,04/20/2018,19:33:00,04/20/2018,20:05:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Merrits Avenue  NW at Centennial Olympic Park Drive  NW,,,,,,1
18040863,04/21/2018,15:55:00,04/21/2018,16:00:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Bobby Dodd Stadium,155,,North Avenue NW,33.771865,-84.393316,1
18040899,04/27/2018,04:47:00,04/27/2018,04:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18050945,05/02/2018,17:00:00,05/02/2018,18:03:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,Fourth Street  NW,,,1
18050951,05/02/2018,15:30:00,05/02/2018,15:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,33.77668,-84.38863,1
18050971,05/04/2018,14:00:00,05/04/2018,14:30:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,ONCAM,Z2,NAA Turnaround,120,,North Avenue  NW,33.77005,-84.39162,1
18051010,05/08/2018,17:00:00,05/08/2018,18:00:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW at Donald Lee Hollowell Parkway  NW,,,,,,1
18051015,05/09/2018,00:42:00,05/09/2018,01:37:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Parker H. Petit Biotechnology Building,315,,Ferst Drive NW,,,1
18051066,05/15/2018,05:55:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,,Spring Street NW,33.776343252300002,-84.389307920199997,1
18051094,05/18/2018,17:17:00,05/18/2018,18:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Paper Tricentennial Building,500,,Tenth Street  NW,,,1
18071378,07/01/2018,17:25:00,07/01/2018,17:51:00,5499,Traffic Offense (describe offense),Closed/Cleared,,ONCAM,Z3,,,,Tech Parkway @ Regents Drive NW,,,1
18071394,07/04/2018,20:27:00,07/04/2018,20:28:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Folk Residence Hall,531,,Turner Place NW,,,1
18071409,07/06/2018,18:19:00,07/06/2018,18:40:00,4803,Making A False Report/Giving False Information,Closed/Cleared,,ONCAM,Z2,Fifth Street  NW @ Techwood Drive  NW,,,,,,1
18071456,07/13/2018,09:00:00,07/13/2018,09:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,ONCAM,Z2,Technology Square Parking Deck 174  Z2,770,,Spring Street NW,33.775586617599998,-84.389475466600004,1
18030504,03/11/2018,08:00:00,03/11/2018,08:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Center,266,,Fourth Street  NW,,,1
18030524,03/09/2018,12:30:00,03/10/2018,08:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Manufacturing Research Center,831,,Ferst Drive NW,,,1
18030544,03/17/2018,03:12:00,03/17/2018,03:40:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Perry-Matheson Residence Hall,715,,Techwood Drive NW,,,1
18040677,04/02/2018,15:04:00,04/02/2018,15:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,350,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18040769,04/12/2018,11:17:00,04/13/2018,11:52:00,5499,Traffic Offense (describe offense),Closed/Cleared,,ONCAM,Z4,Ferst Drive  NW @ Hemphill Avenue  NW,,,,,,1
18040801,04/15/2018,02:00:00,04/15/2018,02:00:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z1,Richards Street at Mecaslin Street,,,,,,1
18040841,04/19/2018,09:48:00,04/19/2018,10:10:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z1,Theta Chi Fraternity  328   Z1,840,,Techwood Drive NW,33.777619340000001,-84.392350068100001,1
18040859,04/21/2018,03:36:00,04/21/2018,04:53:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Perry Matheson Residence Hall,715,,Techwood Drive,33.7745062595,-84.39133,1
18040879,04/18/2018,18:45:00,04/19/2018,18:00:00,2308,Larceny - From Building,Further Investigation,,ONCAMRES,Z2,Alpha Phi Sorority House,713,,Brittain Drive NW,,,1
18040884,04/25/2018,09:40:00,04/25/2018,09:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue  NW,33.76932,-84.39182,1
18040910,04/27/2018,13:30:00,04/27/2018,22:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Campanile green space,350,,Block Ferst Drive,33.7758785,-84.3916619,1
18040914,04/23/2018,12:00:00,04/26/2018,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Zbar Residence Hall,823,,Curran Street  NW,,,1
18020371,02/23/2018,23:00:00,02/24/2018,12:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Boggs Lot,770,,State Street  NW,33.778956412500001,-84.401314659600004,1
18020374,02/25/2018,00:23:00,02/25/2018,02:29:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.781530,-84.393571,1
18020399,02/27/2018,14:00:00,02/27/2018,18:30:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,Ford Envir. Science & Technology,311,,Ferst Drive NW,,,1
18030483,03/11/2018,23:33:00,03/12/2018,00:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,,NONCLERY,OFFCAM,Northside Drive  NW @ Tenth Street  NW,,,,,,1
18030499,03/13/2018,00:55:00,03/13/2018,01:15:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,PUB,Z4,Northside Drive  NW @ Tenth Street  NW,,,,,,1
18030516,03/15/2018,01:26:00,03/15/2018,02:45:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,,,1
18030559,03/20/2018,13:42:00,03/20/2018,13:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Peters Parking Deck   8   Z2,749,,Fowler Street NW,33.774974616999998,-84.393527398299995,1
18030580,03/23/2018,05:40:00,03/23/2018,10:42:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z2,Roosevelt Parking Lot,582,,Centennial Olympic Drive  NW,,,1
18030592,03/24/2018,22:35:00,03/24/2018,22:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,,,1
18030670,03/31/2018,23:38:00,03/31/2018,23:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Folk Residence Hall,531,,Turner Place NW,,,1
18040709,04/06/2018,06:20:00,04/06/2018,06:21:00,2903,Damage to Property - Public,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Upper Peter's Parking Deck,749,,Fowler Street,,,1
18040723,04/07/2018,06:50:00,04/07/2018,07:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,Bobby Dodd Way @ Techwood Drive,,,,33.773942,-84.392003,1
18030591,03/24/2018,18:35:00,03/24/2018,18:37:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Parking Lot,300,,Ferst Drive  NW,,,2
18030604,03/26/2018,13:35:00,03/26/2018,13:35:00,5499,Traffic Offense (describe offense),Closed/Cleared,,PUB,Z1,,,,,,,1
18030623,03/27/2018,14:15:00,03/27/2018,14:17:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,48,,Fifth Street  NW @ Spring Street  NW,,,1
18030624,03/27/2018,17:58:00,03/27/2018,19:46:00,5499,Traffic Offense (describe offense),Closed/Cleared,,ONCAM,Z2,North Ave NW @ Mcafee Street  NW,,,,33.777686,-84.395756,1
18030643,03/29/2018,00:21:00,03/29/2018,00:24:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Scheller College of Business,800,,West Peachtree St.  NW,,,1
18030651,03/29/2018,05:30:00,03/29/2018,16:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center Parking Deck,750,,Ferst Drive NW,,,1
18040688,04/03/2018,14:45:00,04/03/2018,16:27:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z1,O'Keefe Building   33   Z1,151,,Sixth Street NW,33.7738,-84.3945,1
18040880,04/24/2018,17:30:00,04/24/2018,17:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Scheller College of Business   172   Z2,800,,West Peachtree Street NW,33.776280525200001,-84.3880186544,1
18040905,04/27/2018,16:10:00,04/27/2018,16:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Harris Residence Hall,633,,Techwood Drive  NW,,,1
18051062,04/19/2018,16:00:00,05/14/2018,16:30:00,2317,Larceny - Bicycle,Further Investigation,,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,,,1
18061165,06/02/2018,12:00:00,06/02/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z3,Ferst Drive  NW at Hemphill Avenue  NW,879,,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18061178,01/30/2018,18:00:00,02/01/2018,11:00:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z3,Clough Undergraduate Learning Commons,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18061274,06/19/2018,16:32:00,06/19/2018,17:54:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCAM,Z2,,,,North Avenue NW @ Williams Street NW,,,1
18061317,06/25/2018,19:11:00,06/25/2018,19:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Boggs Building,770,,State Street  NW,33.775480511799998,-84.399744655099994,1
18061318,06/25/2018,20:30:00,06/25/2018,20:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Boggs Building Lot,760,,State Street  NW,33.777019,-84.399533,1
18071375,07/01/2018,01:48:00,07/01/2018,,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,Z1,House of Hookah,410,,14th Street  NW,,,1
18071431,07/09/2018,18:30:00,07/09/2018,19:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z3,Glenn Resident Hall,118,,Bobby Dodd Way NW,,,1
18071476,07/15/2018,03:16:00,07/15/2018,03:16:00,9999V,,Closed/Cleared,Cleared by Arrest,NONCAM,OFFCAM,,,,Fourteenth Street NW / Techwood Drive NW,,,1
18071547,07/21/2018,13:38:00,07/21/2018,14:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,,,1
18071597,07/26/2018,23:09:00,07/27/2018,23:51:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW @ Techwood Drive  NW,,,,,,1
18050990,05/06/2018,01:32:00,05/06/2018,02:23:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Ferst Drive  NW @ Regent Drive  NW,,,,,,1
18051078,05/16/2018,13:00:00,05/16/2018,13:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18051109,05/22/2018,17:16:00,05/22/2018,17:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Cherry Emerson Building,310,,Ferst Drive NW,,,1
18051117,05/23/2018,22:00:00,05/23/2018,22:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Curran Street Parking Deck,875,,Curran Street  NW,,,1
18051146,05/24/2018,14:00:00,05/30/2018,09:15:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,Research Administration,505,,Tenth Street NW,,,1
18061268,06/18/2018,14:45:00,06/18/2018,18:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Pettit Microelectronics Research Ctr. (MiRC) 95  Z3,791,,Atlantic Drive NW,33.776614159099999,-84.397329909099994,1
18061309,06/24/2018,10:45:00,06/24/2018,11:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,,Spring Street NW,33.776343252300002,-84.389307920199997,1
18061325,06/26/2018,11:20:00,06/26/2018,11:21:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18071383,07/02/2018,14:15:00,07/02/2018,16:40:00,2308,Larceny - From Building,Further Investigation,,ONCAM,Z2,Library   77   Z2,266,,Fourth Street  NW,33.774317321700003,-84.395723825199994,1
18071391,07/04/2018,01:56:00,07/04/2018,02:23:00,4802,Obstructing Officer/Criminal Investigation,Closed/Cleared,Prosecution Declined,ONCAM,Z1,,879,,Hemphill Avenue  NW,,,1
18071435,07/10/2018,15:35:00,07/10/2018,16:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,Techwood Drive  NW @ Tenth Street  NW,,,,,,1
18071554,07/22/2018,11:45:00,07/22/2018,11:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Area 4 Pay Lot,770,,State Street NW,33.778956412500001,-84.401314659600004,1
18030551,03/18/2018,00:27:00,03/18/2018,01:36:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.781530,-84.393571,1
18030560,03/20/2018,11:23:00,03/20/2018,11:28:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Centennial Research Building,400,,Tenth Street NW,,,1
18030571,03/22/2018,17:10:00,03/22/2018,17:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA East  191,120,,North Avenue  NW,,,1
18030665,03/31/2018,12:00:00,03/31/2018,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z3,Alpha Tau Omega Fraternity   302   Z3,205,,Fourth Street NW,33.776257972499998,-84.394113148900004,1
18040784,04/13/2018,01:57:00,04/13/2018,03:44:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,BP Gas,610,,Spring Street NW,33.770969,-84.389392,1
18040804,04/15/2018,14:36:00,04/15/2018,15:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments: South,120,,North Avenue  NW,,,1
18040835,04/18/2018,17:05:00,04/18/2018,17:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,North Avenue  NW and Northside Drive  NW,,,,33.770132,-84.404539,1
18040844,04/19/2018,13:31:00,04/19/2018,13:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Library,704,,Cherry Street NW,,,1
18040903,04/27/2018,14:00:00,04/27/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18040923,04/30/2018,13:31:00,04/30/2018,13:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Phi Mu,140,,Ferst Drive  NW,,,1
18051004,05/08/2018,08:58:00,05/08/2018,09:45:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,North Avenue @ Centennial Olympic Park Drive NW,,,1
18051116,05/23/2018,20:22:00,05/23/2018,20:22:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Way  NW,,,,,,1
18051118,05/23/2018,22:36:00,05/24/2018,00:00:00,7399R,,Closed/Cleared,,NONCAM,OFFCAM,McDonalds (Northside),1105,,Northside Drive NW,33.784940,-84.406946,1
18071416,07/08/2018,01:33:00,07/08/2018,01:55:00,2902,Damage to Property - Private,Closed/Cleared,,ONCAM,Z4,Northside Drive & Lambert Street NW,,,,,,1
18071438,07/11/2018,02:21:00,07/11/2018,03:17:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z1,,,,,,,1
18071616,07/28/2018,20:00:00,07/28/2018,20:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,,,Ferst Drive @ Fowler Street NW,,,1
18071633,07/30/2018,05:31:00,07/30/2018,05:33:00,2204,Burglary - No Forced Entry - Residence,Further Investigation,,NONCAM,Z1,Theta Chi Fraternity  328   Z1,840,,Techwood Drive NW,33.777619340000001,-84.392350068100001,1
18030635,03/28/2018,11:00:00,03/28/2018,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street NW,,,1
18030646,03/27/2018,16:00:00,03/28/2018,09:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,,204,,Fourth St. NW,,,1
18030664,03/31/2018,06:24:00,03/31/2018,06:28:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue  NW @ Centennial Olympic Park Drive,,,,33.77135,-84.39616,1
18040684,03/17/2018,13:00:00,03/17/2018,13:30:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,120,,NORTH AV NW,,,1
18040798,04/14/2018,10:00:00,04/14/2018,21:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Hanson Residence Hall,109,,Bobby Dodd Way NW,,,1
18050966,05/04/2018,00:43:00,05/04/2018,01:00:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,North Avenue NW @ State Street NW,,,,,,1
18050980,05/03/2018,18:00:00,05/04/2018,08:00:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z2,Peters Parking Deck   8   Z2,749,,Fowler Street NW,33.774974616999998,-84.393527398299995,1
18050992,05/06/2018,02:30:00,05/06/2018,03:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue NW,33.771865,-84.393316,1
18051002,05/07/2018,19:25:00,05/07/2018,19:27:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Family Apartments,251,,Tenth Street  NW,,,1
18061209,06/10/2018,07:39:00,06/10/2018,07:54:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Techwood Drive between Fifth Street & Sixth Street  NW  Z1,,,,33.777488,-84.392087,1
18061246,06/15/2018,16:56:00,06/15/2018,19:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,Centennial Olympic Park Drive & Merritts Avenue NW,,,1
18061296,06/22/2018,16:00:00,06/22/2018,18:00:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z1,UA Whitaker Biomedical Engineering,313,,Ferst Drive NW,,,1
18061321,06/26/2018,01:02:00,06/26/2018,03:42:00,3522,Opium or Derivative - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,,,,,,,1
18040913,04/28/2018,03:15:00,04/28/2018,03:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA Turnaround,120,,North Avenue NW,,,1
18050994,05/06/2018,11:09:00,05/06/2018,11:15:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,120,,North Avenue  NW,,,1
18051149,05/30/2018,09:00:00,05/30/2018,17:36:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,NAA North Parking Deck,120,,North Avenue NW,,,1
18061185,06/05/2018,18:00:00,06/06/2018,08:45:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z2,Amazon @ GeorgiaTech,86,,Fifth Street NW,33.776663,-84.389289,1
18061208,06/09/2018,01:29:00,06/09/2018,01:30:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,33.77101,-84.3913,1
18061227,06/13/2018,14:30:00,06/14/2018,07:00:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18061237,06/15/2018,02:17:00,06/15/2018,02:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium,155,,North Avenue  NW,,,1
18061256,06/17/2018,18:15:00,06/17/2018,18:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18061289,06/21/2018,17:08:00,06/21/2018,18:00:00,2308,Larceny - From Building,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,,Fourth Street   NW,33.774681795699998,-84.396379388400007,1
18061349,06/28/2018,21:15:00,06/28/2018,21:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW @ Techwood Drive  NW,,,,,,1
18071410,07/07/2018,00:58:00,,,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Ferst Drive  NW@ State Street  NW,,,,,,1
18071412,07/06/2018,21:45:00,07/06/2018,22:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA Turnaround,120,,North Avenue  NW,,,1
18071466,07/13/2018,19:35:00,07/13/2018,20:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Graduate Living Center,251,,Tenth Street NW,33.7823800228,-84.3959555597,1
18040779,04/13/2018,00:00:00,04/13/2018,00:08:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street  NW,,,1
18040812,04/16/2018,15:44:00,04/16/2018,16:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Phi Gamma Delta Fraternity,841,,Fowler Street NW,,,1
18040831,04/18/2018,15:03:00,04/18/2018,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Glenn Residence Hall,118,,Bobby Dodd Way NW,33.773422072599999,-84.3916112016,1
18050933,05/01/2018,11:00:00,05/01/2018,11:35:00,9999T,,Closed/Cleared,Prosecution Declined,NONCAM,Z4,,,,,,,1
18050950,02/15/2018,07:00:00,05/03/2018,08:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Old Civil Engineering Bldg  58  Z2,221,,Bobby Dodd Way,33.77379,-84.39206,1
18050988,05/06/2018,00:38:00,05/06/2018,01:05:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Pi Kappa Alpha Fraternity,260,,Ferst Drive NW,,,1
18050996,05/07/2018,11:17:00,05/07/2018,11:17:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Dinning Hall,120,,North Avenue  NW,,,1
18051003,05/08/2018,04:52:00,05/08/2018,05:20:00,7901,Runaway Juvenile,Closed/Cleared,Juvenile/No Custody,ONCAM,Z2,,777,,Techwood Drive  NW,,,1
18051102,05/18/2018,16:00:00,05/18/2018,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble,48,,Fifth Street NW,33.778956412500001,-84.401314659600004,1
18051126,05/04/2018,14:30:00,05/10/2018,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,O'Keefe Building,151,,Sixth Street  NW,33.7753011515,-84.4058488497,1
18051140,05/29/2018,20:14:00,05/29/2018,20:17:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion,965,,Fowler Street NW,,,1
18051151,05/31/2018,07:30:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Dalney Street Lot,900,,Block Dalney Street  NW,33.778956412500001,-84.401314659600004,1
18061193,05/13/2018,20:00:00,06/07/2018,06:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments/North  191  Z2,120,,North Avenue  NW,33.770119840900001,-84.391353516400002,1
18030653,03/29/2018,20:01:00,03/29/2018,20:15:00,8399,,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Perry-Matheson Residence Hall   92   Z2,715,,Techwood Drive NW,33.7745062595,-84.39133,1
18040751,04/10/2018,02:17:00,04/10/2018,02:41:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Fifth Street @ Techwood Drive,,,,33.776916,-84.392120,1
18040858,04/21/2018,02:23:00,04/21/2018,03:23:00,4199,Liquor Law Violation Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Maulding Residence Hall,501,,Sixth Street NW,,,1
18040878,04/24/2018,15:03:00,04/24/2018,15:34:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Baker Building,925,,Dalney Street NW,,,1
18040893,04/26/2018,18:10:00,04/26/2018,19:03:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Student Center Commons,351,,Ferst Drive NW,,,1
